"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016064","immunoglobulin mediated immune response","47/502","148/13158",0.317567567567568,8.32381285668138,17.8447928409757,7.96214624920137e-31,2.73738588047543e-27,2.16533443076389e-27,"IGHV3-43/IGLC1/IGHV4-34/IGHA2/C1QC/IGHV4-61/IGKC/IGHV1-69/IGHV3-35/IGHV5-51/IGHV4-4/IGHG4/IGLL5/IGHV3-20/IGHV1-69-2/IGHV3-49/IGLL1/IGHV1-45/IGHV3-48/IGHV4-28/C1QB/IGLC3/IGLC2/IGHV3-64D/IGHV1-58/IGLC7/IGHV2-26/IGHG2/IGHV1-18/IGHV3-53/IGHV1-24/IGHV3-13/IGHV3-15/IGHA1/IL10/IGHV3-11/IGHV7-81/IGHV3-30/IGHV3-64/IGHV3-33/IGLC6/IGHV4-39/IGHG3/IGHV3-66/IGHG1/IGHV4-59/IGHV1-69D",47
"GO:0019724","B cell mediated immunity","47/502","153/13158",0.30718954248366,8.05179282868526,17.4731878070878,4.31840206058242e-30,7.42333314214119e-27,5.87202518956416e-27,"IGHV3-43/IGLC1/IGHV4-34/IGHA2/C1QC/IGHV4-61/IGKC/IGHV1-69/IGHV3-35/IGHV5-51/IGHV4-4/IGHG4/IGLL5/IGHV3-20/IGHV1-69-2/IGHV3-49/IGLL1/IGHV1-45/IGHV3-48/IGHV4-28/C1QB/IGLC3/IGLC2/IGHV3-64D/IGHV1-58/IGLC7/IGHV2-26/IGHG2/IGHV1-18/IGHV3-53/IGHV1-24/IGHV3-13/IGHV3-15/IGHA1/IL10/IGHV3-11/IGHV7-81/IGHV3-30/IGHV3-64/IGHV3-33/IGLC6/IGHV4-39/IGHG3/IGHV3-66/IGHG1/IGHV4-59/IGHV1-69D",47
"GO:0051607","defense response to virus","51/502","262/13158",0.194656488549618,5.10217146680454,13.3573100141609,1.86054635329204e-22,2.13218612087267e-19,1.68660766947502e-19,"DTX3L/DDX60L/IFIT3/APOBEC3B/RSAD2/TRIM22/ISG15/APOBEC3A/NT5C3A/OAS1/TRIM5/BST2/HERC5/DHX58/IFIT1B/EIF2AK2/PLSCR1/MX1/DEFA3/GBP1/MX2/DDX60/PML/IFITM3/OAS2/STAT2/IFI27/IFI44L/RTP4/ZBP1/USP18/DEFA1B/OASL/IFNG/RIGI/AZU1/OAS3/PARP9/IFIT2/IRF7/AIM2/CXCL10/IFITM1/IFIH1/IFI16/IFI6/TRIM6/DEFA1/MOV10/IFIT1/IFIT5",51
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","56/502","324/13158",0.172839506172839,4.5303231518371,12.8140971206753,6.07258476326038e-22,5.2193866040223e-19,4.12865339949601e-19,"IGHV3-43/EPHB2/IGLC1/CLEC6A/RSAD2/IGHV4-34/IGHA2/C1QC/IGHV4-61/CEACAM1/IGKC/IGHV1-69/IGHV3-35/IGHV5-51/IGHV4-4/IGHG4/IGLL5/IGHV3-20/IGHV1-69-2/IGHV3-49/IGLL1/IGHV1-45/IGHV3-48/IGHV4-28/ZBTB16/C1QB/IGLC3/IGLC2/IGHV3-64D/IGHV1-58/IGLC7/IL18R1/IGHV2-26/IGHG2/IL18RAP/ARG1/IGHV1-18/IGHV3-53/CD274/IGHV1-24/IGHV3-13/IGHV3-15/IGHA1/IL10/IGHV3-11/IGHV7-81/IGHV3-30/IGHV3-64/IGHV3-33/IGLC6/IGHV4-39/IGHG3/IGHV3-66/IGHG1/IGHV4-59/IGHV1-69D",56
"GO:0002443","leukocyte mediated immunity","60/502","373/13158",0.160857908847185,4.21627164265191,12.5498586458155,8.31375420107716e-22,5.71653738866065e-19,4.52191096648242e-19,"IGHV3-43/IGLC1/RSAD2/IGHV4-34/IGHA2/C1QC/IGHV4-61/CEACAM1/IGKC/IGHV1-69/IGHV3-35/IGHV5-51/CHGA/BST2/ELANE/IGHV4-4/MPO/IGHG4/IGLL5/IGHV3-20/IGHV1-69-2/IGHV3-49/IGLL1/IGHV1-45/IGHV3-48/IGHV4-28/C1QB/ANXA3/IGLC3/IGLC2/IGHV3-64D/IGHV1-58/IGLC7/RIGI/AZU1/CTSG/IL18R1/IGHV2-26/IGHG2/ARG1/IGHV1-18/IGHV3-53/CD274/IGHV1-24/IGHV3-13/IGHV3-15/IGHA1/IL10/IGHV3-11/IGHV7-81/IGHV3-30/IGHV3-64/IGHV3-33/IGLC6/IGHV4-39/IGHG3/IGHV3-66/IGHG1/IGHV4-59/IGHV1-69D",60
"GO:0002449","lymphocyte mediated immunity","52/502","295/13158",0.176271186440678,4.6202714565467,12.5245771469462,7.89812250953158e-21,4.5256241979616e-18,3.57987157252469e-18,"IGHV3-43/IGLC1/RSAD2/IGHV4-34/IGHA2/C1QC/IGHV4-61/CEACAM1/IGKC/IGHV1-69/IGHV3-35/IGHV5-51/IGHV4-4/IGHG4/IGLL5/IGHV3-20/IGHV1-69-2/IGHV3-49/IGLL1/IGHV1-45/IGHV3-48/IGHV4-28/C1QB/IGLC3/IGLC2/IGHV3-64D/IGHV1-58/IGLC7/IL18R1/IGHV2-26/IGHG2/ARG1/IGHV1-18/IGHV3-53/CD274/IGHV1-24/IGHV3-13/IGHV3-15/IGHA1/IL10/IGHV3-11/IGHV7-81/IGHV3-30/IGHV3-64/IGHV3-33/IGLC6/IGHV4-39/IGHG3/IGHV3-66/IGHG1/IGHV4-59/IGHV1-69D",52
"GO:0009615","response to virus","53/502","339/13158",0.156342182890855,4.0979092479639,11.5086273893695,8.88032523906551e-19,4.36150831027246e-16,3.45005217629585e-16,"DTX3L/DDX60L/IFIT3/APOBEC3B/RSAD2/TRIM22/ISG15/IFI44/APOBEC3A/NT5C3A/OAS1/TRIM5/BST2/HERC5/DHX58/IFIT1B/EIF2AK2/PLSCR1/MX1/DEFA3/GBP1/MX2/DDX60/PML/IFITM3/OAS2/STAT2/CCL8/IFI27/IFI44L/RTP4/ZBP1/USP18/DEFA1B/OASL/IFNG/RIGI/AZU1/OAS3/PARP9/IFIT2/IRF7/AIM2/CXCL10/IFITM1/IFIH1/IFI16/IFI6/TRIM6/DEFA1/MOV10/IFIT1/IFIT5",53
"GO:0042742","defense response to bacterium","39/502","192/13158",0.203125,5.32414093625498,12.0206930903415,4.44575742042867e-18,1.91056425142922e-15,1.51129973501865e-15,"CAMP/BPI/IGHA2/RNF213/ISG15/S100A8/OAS1/CHGA/ELANE/RNASE1/MPO/IGHG4/DEFA3/HP/GBP1/DEFA4/S100A12/OAS2/LTF/ANXA3/LCN2/DEFA1B/IGKV3-20/AZU1/OAS3/CTSG/IL18R1/IGHG2/HMGB2/IL18RAP/JCHAIN/IGHA1/SLPI/DEFA1/GSDMC/IGHG3/H2BC7/GBP6/IGHG1",39
"GO:0045071","negative regulation of viral genome replication","20/502","43/13158",0.465116279069767,12.191235059761,14.6389578690852,1.25119396666663e-17,4.77956095266651e-15,3.78074131548672e-15,"APOBEC3B/RSAD2/ISG15/APOBEC3A/OAS1/BST2/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/OASL/OAS3/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",20
"GO:0019730","antimicrobial humoral response","26/502","91/13158",0.285714285714286,7.4889015367103,12.3704642242708,2.81481706463174e-16,9.67734106820394e-14,7.65499667499854e-14,"CCL2/CAMP/BPI/IGHA2/PRTN3/ELANE/IGHG4/DEFA3/DEFA4/S100A12/LTF/CCL8/DEFA1B/IGKV3-20/AZU1/CTSG/IGHG2/CXCL10/JCHAIN/IGHA1/SLPI/DEFA1/CXCL11/IGHG3/H2BC7/IGHG1",26
"GO:0009617","response to bacterium","56/502","439/13158",0.127562642369021,3.34356423962464,9.94637208562362,1.09166570607314e-15,3.41195154316313e-13,2.69893119753579e-13,"EPHB2/CCL2/CAMP/BPI/IGHA2/RNF213/ISG15/S100A8/PLSCR4/OAS1/AXL/TRIM5/CHGA/CHMP5/ELANE/RNASE1/MPO/CARD16/IGHG4/DEFA3/HP/GBP1/DEFA4/S100A12/OAS2/CHIT1/LTF/ANXA3/MMP8/LCN2/CFB/DEFA1B/IGKV3-20/AZU1/OAS3/CTSG/IL18R1/IGHG2/HMGB2/CXCL10/CAV1/IL18RAP/CD274/LY96/JCHAIN/IGHA1/IL10/SLPI/ABCA1/TRIM6/DEFA1/GSDMC/IGHG3/H2BC7/GBP6/IGHG1",56
"GO:0048525","negative regulation of viral process","21/502","64/13158",0.328125,8.60053535856574,12.1389204475261,9.64217932760597e-15,2.76248437735911e-12,2.18518791209083e-12,"APOBEC3B/RSAD2/ISG15/APOBEC3A/OAS1/BST2/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/OASL/OAS3/SP100/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",21
"GO:0019731","antibacterial humoral response","19/502","51/13158",0.372549019607843,9.76494023904383,12.4900581555063,1.24782660191009e-14,3.30002142874376e-12,2.6103919337366e-12,"CAMP/BPI/IGHA2/ELANE/IGHG4/DEFA3/DEFA4/LTF/DEFA1B/IGKV3-20/CTSG/IGHG2/JCHAIN/IGHA1/SLPI/DEFA1/IGHG3/H2BC7/IGHG1",19
"GO:0045069","regulation of viral genome replication","21/502","71/13158",0.295774647887324,7.75259525279165,11.3621862788847,1.00088241818755e-13,2.36052797883786e-11,1.8672312675447e-11,"APOBEC3B/RSAD2/ISG15/APOBEC3A/OAS1/BST2/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/OASL/TOP2A/OAS3/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",21
"GO:0006959","humoral immune response","31/502","164/13158",0.189024390243902,4.95454766300651,10.1491429598998,1.02989876912647e-13,2.36052797883786e-11,1.8672312675447e-11,"CCL2/CAMP/BPI/IGHA2/C1QC/PRTN3/ELANE/IGHG4/DEFA3/DEFA4/S100A12/C1QB/LTF/CCL8/SERPING1/CFB/DEFA1B/IFNG/IGKV3-20/AZU1/CTSG/IGHG2/CXCL10/JCHAIN/IGHA1/SLPI/DEFA1/CXCL11/IGHG3/H2BC7/IGHG1",31
"GO:1903900","regulation of viral life cycle","24/502","98/13158",0.244897959183673,6.4190584600374,10.7237664828567,1.74414216461762e-13,3.74772547622211e-11,2.96453600809298e-11,"APOBEC3B/LAMP3/RSAD2/ISG15/APOBEC3A/OAS1/AXL/TRIM5/BST2/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/OASL/TOP2A/OAS3/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",24
"GO:0050832","defense response to fungus","16/502","39/13158",0.41025641025641,10.7532945142507,12.1482952631354,2.66761277549721e-13,5.39485454244671e-11,4.26745252579952e-11,"CAMP/CLEC6A/S100A8/CHGA/ELANE/MPO/DEFA3/DEFA4/S100A12/LTF/CLEC4E/ZBP1/DEFA1B/CLEC4D/ARG1/DEFA1",16
"GO:0019079","viral genome replication","24/502","101/13158",0.237623762376238,6.22839335726401,10.5048366103127,3.5711522045502e-13,6.82090071069088e-11,5.39548744772354e-11,"CCL2/APOBEC3B/RSAD2/ISG15/APOBEC3A/OAS1/BST2/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/LTF/CCL8/OASL/TOP2A/OAS3/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",24
"GO:0009620","response to fungus","16/502","44/13158",0.363636363636364,9.53132922854038,11.2890530358126,2.46991425857103e-12,4.46924485314063e-10,3.53527422971105e-10,"CAMP/CLEC6A/S100A8/CHGA/ELANE/MPO/DEFA3/DEFA4/S100A12/LTF/CLEC4E/ZBP1/DEFA1B/CLEC4D/ARG1/DEFA1",16
"GO:0050792","regulation of viral process","25/502","121/13158",0.206611570247934,5.41552797076158,9.71781339763917,3.32597465009191e-12,5.717350423508e-10,4.52255409552058e-10,"APOBEC3B/LAMP3/RSAD2/ISG15/APOBEC3A/OAS1/AXL/TRIM5/BST2/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/OASL/TOP2A/OAS3/SP100/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",25
"GO:0140374","antiviral innate immune response","18/502","70/13158",0.257142857142857,6.74001138303927,9.5897479653623,7.98682178367733e-11,1.30755682344203e-08,1.0343071578522e-08,"IFIT3/OAS1/DHX58/IFIT1B/EIF2AK2/MX1/OAS2/ZBP1/USP18/OASL/RIGI/OAS3/IFIT2/CXCL10/IFIH1/TRIM6/IFIT1/IFIT5",18
"GO:0031640","killing of cells of another organism","16/502","55/13158",0.290909090909091,7.62506338283231,9.80546230916933,1.19518266097615e-10,1.78653825584173e-08,1.41319235437099e-08,"CHGA/ELANE/MPO/DEFA3/GBP1/DEFA4/S100A12/LTF/CCL8/DEFA1B/AZU1/CTSG/CXCL10/ARG1/DEFA1/CXCL11",16
"GO:0141061","disruption of cell in another organism","16/502","55/13158",0.290909090909091,7.62506338283231,9.80546230916933,1.19518266097615e-10,1.78653825584173e-08,1.41319235437099e-08,"CHGA/ELANE/MPO/DEFA3/GBP1/DEFA4/S100A12/LTF/CCL8/DEFA1B/AZU1/CTSG/CXCL10/ARG1/DEFA1/CXCL11",16
"GO:0140888","interferon-mediated signaling pathway","19/502","82/13158",0.231707317073171,6.07331649013701,9.17790354042173,1.68848684715826e-10,2.41875740855421e-08,1.9132920695485e-08,"PARP14/ISG15/OAS1/PPARG/IFITM3/OAS2/STAT2/IFI27/ZBP1/USP18/OASL/IFNG/OAS3/SP100/PARP9/IRF7/IFITM1/ARG1/TRIM6",19
"GO:0141060","disruption of anatomical structure in another organism","16/502","59/13158",0.271186440677966,7.10810993314876,9.36474254845934,3.82681094985042e-10,5.2626304182343e-08,4.16286023913039e-08,"CHGA/ELANE/MPO/DEFA3/GBP1/DEFA4/S100A12/LTF/CCL8/DEFA1B/AZU1/CTSG/CXCL10/ARG1/DEFA1/CXCL11",16
"GO:0019058","viral life cycle","32/502","247/13158",0.129554655870445,3.39577721502653,7.57002003925554,1.28421732062329e-09,1.69813044165495e-07,1.34325976453314e-07,"CCL2/GPR15/APOBEC3B/LAMP3/RSAD2/ISG15/APOBEC3A/OAS1/AXL/TRIM5/BST2/CHMP5/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/LTF/CCL8/SIGLEC1/OASL/TOP2A/OAS3/CDK1/CAV1/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",32
"GO:0019221","cytokine-mediated signaling pathway","41/502","404/13158",0.101485148514851,2.66004299633151,6.7494576364833,1.02554095389899e-08,1.30585548129804e-06,1.03296135755815e-06,"CCL2/PARP14/TNFSF13B/CEACAM1/ISG15/OAS1/AXL/CCR1/IL1RN/PPARG/CARD16/IL1R2/MX1/IFITM3/OAS2/STAT2/CCL8/MMP8/TNFRSF17/IFI27/INHBA/ZBP1/USP18/FOXC1/OASL/IFNG/OAS3/CTSG/SP100/PARP9/IL18R1/IRF7/AIM2/CXCL10/IFITM1/IL18RAP/ARG1/IL10/SOCS1/TRIM6/CXCL11",41
"GO:0016032","viral process","36/502","329/13158",0.109422492401216,2.86808995022948,6.83410100702776,1.20149742481117e-08,1.47526719517885e-06,1.16696987263718e-06,"CCL2/GPR15/APOBEC3B/LAMP3/RSAD2/ISG15/APOBEC3A/OAS1/AXL/TRIM5/BST2/CHMP5/EIF2AK2/PLSCR1/MX1/IFITM3/OAS2/LTF/CCL8/SIGLEC1/OASL/TOP2A/OAS3/SP100/PARP9/IRF7/PARP10/CDK1/CAV1/IFITM1/IFIH1/SLPI/IFI16/TRIM6/IFIT1/IFIT5",36
"GO:0051783","regulation of nuclear division","19/502","114/13158",0.166666666666667,4.36852589641434,7.19397598791499,5.57578931656023e-08,6.61019436908071e-06,5.22881394380762e-06,"BIRC5/NDC80/IGF1/DLGAP5/RAD51AP1/BUB1/CDC25C/SKA3/ESPL1/MKI67/SPC25/CDC20/NEK2/SKA1/BUB1B/NUF2/PDGFRB/CDCA2/TTK",19
"GO:0035456","response to interferon-beta","10/502","29/13158",0.344827586206897,9.03832944085726,8.6304022672192,6.22507344991836e-08,6.91620849261855e-06,5.47087806882657e-06,"XAF1/OAS1/BST2/PNPT1/PLSCR1/IFITM3/AIM2/IFITM1/IFI16/TRIM6",10
"GO:0060337","type I interferon-mediated signaling pathway","14/502","62/13158",0.225806451612903,5.9186479886904,7.73133189027313,6.2362554761831e-08,6.91620849261855e-06,5.47087806882657e-06,"ISG15/OAS1/IFITM3/OAS2/STAT2/IFI27/ZBP1/USP18/OASL/OAS3/SP100/IRF7/IFITM1/TRIM6",14
"GO:0007088","regulation of mitotic nuclear division","18/502","107/13158",0.168224299065421,4.40935324124065,7.05219085874277,1.07789825897194e-07,1.15806694198298e-05,9.16057264885751e-06,"BIRC5/NDC80/IGF1/DLGAP5/BUB1/CDC25C/SKA3/ESPL1/MKI67/SPC25/CDC20/NEK2/SKA1/BUB1B/NUF2/PDGFRB/CDCA2/TTK",18
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","14/502","68/13158",0.205882352941176,5.39641434262948,7.23877890198529,2.14134974167385e-07,2.23089709450749e-05,1.76469029254626e-05,"CCL2/CAMP/BPI/ELANE/DEFA3/DEFA4/S100A12/LTF/CCL8/DEFA1B/CXCL10/DEFA1/CXCL11/H2BC7",14
"GO:0050829","defense response to Gram-negative bacterium","12/502","50/13158",0.24,6.29067729083665,7.46466153940483,2.69703000542721e-07,2.72717328195845e-05,2.15725603328471e-05,"CAMP/BPI/CHGA/ELANE/DEFA3/DEFA4/LTF/DEFA1B/AZU1/CTSG/HMGB2/DEFA1",12
"GO:0035455","response to interferon-alpha","8/502","20/13158",0.4,10.4844621513944,8.45366706295516,3.56720094227608e-07,3.50401052558433e-05,2.77175194440947e-05,"LAMP3/OAS1/AXL/BST2/EIF2AK2/MX2/IFITM3/IFITM1",8
"GO:0050830","defense response to Gram-positive bacterium","13/502","63/13158",0.206349206349206,5.40865110984633,6.98562578923447,5.66423932459938e-07,5.40934855499241e-05,4.27891761905838e-05,"CAMP/CHGA/RNASE1/DEFA3/DEFA4/DEFA1B/CTSG/IL18R1/HMGB2/IL18RAP/DEFA1/H2BC7/GBP6",13
"GO:0002831","regulation of response to biotic stimulus","42/502","499/13158",0.0841683366733467,2.20614935049382,5.47058440407836,1.23194172459562e-06,0.000114470693220533,9.05489193583411e-05,"DTX3L/CAMP/MAP2K6/CLEC6A/RSAD2/PARP14/TRIM22/CEACAM1/ISG15/S100A8/PLSCR2/OAS1/TRIM5/HERC5/PPARG/CARD16/DHX58/EIF2AK2/PLSCR1/DDX60/PML/STAT2/LTF/SERPING1/CLEC4E/ZBP1/USP18/OASL/RIGI/OAS3/PARP9/IRF7/AIM2/HMGB2/TASL/ARG1/CD274/IFIH1/IFI35/LY96/IFI16/TRIM6",42
"GO:0034340","response to type I interferon","16/502","103/13158",0.155339805825243,4.07163578694929,6.2327822699514,1.66011419171822e-06,0.000150196647134928,0.00011880896067531,"ISG15/OAS1/MX1/IFITM3/OAS2/STAT2/IFI27/ZBP1/USP18/OASL/OAS3/SP100/IRF7/IFITM1/TRIM6/IFIT1",16
"GO:0140014","mitotic nuclear division","27/502","258/13158",0.104651162790698,2.74302788844622,5.63120576165022,1.9919597463597e-06,0.000175598913025247,0.000138902730188789,"BIRC5/NDC80/IGF1/DLGAP5/KIF14/BUB1/CHMP5/CDC25C/KIF18B/SKA3/ESPL1/KIF2C/MKI67/ANLN/SPC25/CDC20/NEK2/SKA1/BUB1B/NUF2/PDGFRB/CDK1/KIF4A/KIF15/CDCA2/KLHDC8B/TTK",27
"GO:0000280","nuclear division","33/502","356/13158",0.0926966292134832,2.42968575137652,5.44639003300667,2.27042312903775e-06,0.000195142867940794,0.000154362442607772,"BIRC5/NDC80/IGF1/CCNA1/DLGAP5/KIF14/RAD51AP1/BUB1/CHMP5/CDC25C/KIF18B/REC8/SKA3/BRCA2/ESPL1/PTTG3P/KIF2C/MKI67/ANLN/SPC25/CDC20/NEK2/SKA1/BUB1B/TOP2A/NUF2/PDGFRB/CDK1/KIF4A/KIF15/CDCA2/KLHDC8B/TTK",33
"GO:0071222","cellular response to lipopolysaccharide","21/502","172/13158",0.122093023255814,3.20019920318725,5.78456346255583,2.45211532826006e-06,0.000205618841428246,0.000162649175673045,"EPHB2/CCL2/CAMP/BPI/PLSCR4/AXL/TRIM5/CHMP5/CARD16/LTF/MMP8/LCN2/CTSG/IL18R1/HMGB2/CXCL10/IL18RAP/CD274/LY96/IL10/ABCA1",21
"GO:0045786","negative regulation of cell cycle","31/502","328/13158",0.0945121951219512,2.47727383150326,5.39593440135091,3.0915980724889e-06,0.000253069385076592,0.000200183633877521,"CDC45/DTX3L/CCL2/BIRC5/GPER1/NDC80/ALOX15B/E2F7/FBXO6/BUB1/CLSPN/SKA3/BRCA2/PML/ESPL1/E2F8/INHBA/SPC25/CDC20/FOXC1/NEK2/SKA1/BUB1B/DTL/CDC6/PARP9/NUF2/CDK1/IL10/TTK/TICRR",31
"GO:0071357","cellular response to type I interferon","15/502","98/13158",0.153061224489796,4.01191153752338,5.960267126404,4.23044381054849e-06,0.000333567969279938,0.000263859843083721,"ISG15/OAS1/IFITM3/OAS2/STAT2/IFI27/ZBP1/USP18/OASL/OAS3/SP100/IRF7/IFITM1/TRIM6/IFIT1",15
"GO:0048285","organelle fission","35/502","401/13158",0.0872817955112219,2.28775670385788,5.21571426024096,4.38581125583374e-06,0.000333567969279938,0.000263859843083721,"BIRC5/NDC80/IGF1/CCNA1/DLGAP5/KIF14/RAD51AP1/BUB1/CHMP5/CDC25C/KIF18B/REC8/PPARG/SKA3/BRCA2/STAT2/ESPL1/PTTG3P/KIF2C/MKI67/ANLN/SPC25/CDC20/NEK2/SKA1/BUB1B/TOP2A/NUF2/PDGFRB/CDK1/KIF4A/KIF15/CDCA2/KLHDC8B/TTK",35
"GO:0010948","negative regulation of cell cycle process","27/502","269/13158",0.100371747211896,2.63085946178113,5.38226564238886,4.41389525291767e-06,0.000333567969279938,0.000263859843083721,"CDC45/DTX3L/CCL2/BIRC5/GPER1/NDC80/E2F7/FBXO6/BUB1/CLSPN/SKA3/BRCA2/ESPL1/E2F8/INHBA/SPC25/CDC20/NEK2/SKA1/BUB1B/DTL/CDC6/PARP9/NUF2/CDK1/TTK/TICRR",27
"GO:0032496","response to lipopolysaccharide","25/502","238/13158",0.105042016806723,2.75327262379055,5.4361162591875,4.46309673847502e-06,0.000333567969279938,0.000263859843083721,"EPHB2/CCL2/CAMP/BPI/S100A8/PLSCR4/AXL/TRIM5/CHMP5/MPO/CARD16/LTF/MMP8/LCN2/CTSG/IL18R1/HMGB2/CXCL10/IL18RAP/CD274/LY96/IL10/SLPI/ABCA1/TRIM6",25
"GO:0071219","cellular response to molecule of bacterial origin","21/502","179/13158",0.11731843575419,3.07505174831401,5.56694452912066,4.65738260272296e-06,0.000340682582726841,0.000269487663979575,"EPHB2/CCL2/CAMP/BPI/PLSCR4/AXL/TRIM5/CHMP5/CARD16/LTF/MMP8/LCN2/CTSG/IL18R1/HMGB2/CXCL10/IL18RAP/CD274/LY96/IL10/ABCA1",21
"GO:0045088","regulation of innate immune response","36/502","421/13158",0.0855106888361045,2.24133395160451,5.15558759739269,5.09235620989513e-06,0.000364740013533739,0.000288517638384516,"MAP2K6/CLEC6A/RSAD2/PARP14/CEACAM1/ISG15/S100A8/PLSCR2/OAS1/TRIM5/PPARG/DHX58/EIF2AK2/PLSCR1/DDX60/STAT2/LTF/SERPING1/CLEC4E/ZBP1/USP18/OASL/RIGI/OAS3/PARP9/IRF7/AIM2/HMGB2/TASL/ARG1/CD274/IFIH1/IFI35/LY96/IFI16/TRIM6",36
"GO:1905818","regulation of chromosome separation","13/502","77/13158",0.168831168831169,4.42525999896518,6.00344443521584,6.10147497592836e-06,0.000428099407494729,0.000338636358669665,"BIRC5/NDC80/DLGAP5/BUB1/PLSCR1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",13
"GO:0010965","regulation of mitotic sister chromatid separation","12/502","66/13158",0.181818181818182,4.76566461427019,6.10791056987901,6.27289465046997e-06,0.000431324236166315,0.000341187271423949,"BIRC5/NDC80/DLGAP5/BUB1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",12
"GO:0031349","positive regulation of defense response","37/502","444/13158",0.0833333333333333,2.18426294820717,5.05569174299204,6.79562390679234e-06,0.000457620966785107,0.000361988582861817,"CAMP/MAP2K6/CLEC6A/RSAD2/S100A8/PLSCR2/OAS1/TRIM5/CCR1/DHX58/EIF2AK2/PLSCR1/GBP1/DDX60/S100A12/CASP5/LTF/MMP8/CLEC4E/ZBP1/OASL/IFNG/RIGI/OAS3/FFAR3/PARP9/IRF7/AIM2/HMGB2/TASL/CD274/IFIH1/IFI35/LY96/IFI16/TRIM6/MDK",37
"GO:0071360","cellular response to exogenous dsRNA","6/502","14/13158",0.428571428571429,11.2333523050655,7.62957297623425,6.92155039930935e-06,0.000457620966785107,0.000361988582861817,"CAMP/OAS1/RIGI/OAS3/IFIH1/IFIT1",6
"GO:0006956","complement activation","10/502","46/13158",0.217391304347826,5.69807725619262,6.35691877834067,7.06205256923997e-06,0.000458100693076359,0.000362368057258613,"IGHA2/C1QC/IGHG4/C1QB/SERPING1/CFB/IGHG2/IGHA1/IGHG3/IGHG1",10
"GO:0051306","mitotic sister chromatid separation","12/502","68/13158",0.176470588235294,4.62549800796813,5.96945065773141,8.6572194098682e-06,0.000551176302428275,0.000435992979134454,"BIRC5/NDC80/DLGAP5/BUB1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",12
"GO:0051983","regulation of chromosome segregation","17/502","130/13158",0.130769230769231,3.42761262641741,5.53980211448589,8.84952131056049e-06,0.000553175532103763,0.000437574415234572,"BIRC5/NDC80/DLGAP5/BUB1/PLSCR1/SKA3/ESPL1/KIF2C/SPC25/CDC20/SKA1/BUB1B/CDC6/RMI2/NUF2/CDK1/TTK",17
"GO:0002237","response to molecule of bacterial origin","25/502","249/13158",0.100401606425703,2.6316421062737,5.17678752449344,9.91721809852733e-06,0.000608846353977446,0.000481611300297731,"EPHB2/CCL2/CAMP/BPI/S100A8/PLSCR4/AXL/TRIM5/CHMP5/MPO/CARD16/LTF/MMP8/LCN2/CTSG/IL18R1/HMGB2/CXCL10/IL18RAP/CD274/LY96/IL10/SLPI/ABCA1/TRIM6",25
"GO:0051304","chromosome separation","13/502","83/13158",0.156626506024096,4.10536168578697,5.65213401441807,1.42534209112724e-05,0.000846548510457046,0.000669639107178473,"BIRC5/NDC80/DLGAP5/BUB1/PLSCR1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",13
"GO:0033045","regulation of sister chromatid segregation","15/502","108/13158",0.138888888888889,3.64043824701195,5.48737574985283,1.42815048302818e-05,0.000846548510457046,0.000669639107178473,"BIRC5/NDC80/DLGAP5/BUB1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/CDC6/RMI2/NUF2/CDK1/TTK",15
"GO:0006958","complement activation, classical pathway","8/502","31/13158",0.258064516129032,6.76416912993188,6.39907031499216,1.54134521312311e-05,0.000898160142833431,0.000710465081115734,"IGHA2/C1QC/IGHG4/C1QB/IGHG2/IGHA1/IGHG3/IGHG1",8
"GO:1901992","positive regulation of mitotic cell cycle phase transition","12/502","72/13158",0.166666666666667,4.36852589641434,5.70801023965039,1.59002351259533e-05,0.000898208425640597,0.000710503273913291,"BIRC5/DLGAP5/CDC25C/SKA3/ESPL1/CDC20/SKA1/DTL/CDC6/CDK1/RRM2/CDC25A",12
